,prompt,answer,model_generation,model,split
176,"A garden produced 237 potatoes, 60 fewer cucumbers and twice as many peppers than the cucumbers. How many vegetables did the garden produce?","The garden produced 237 potatoes - 60 = <<237-60=177>>177 cucumbers.
The garden produced 177 cucumbers * 2 peppers/cucumber = <<177*2=354>>354 peppers.
The garden produced 237 potatoes + 177 cucumbers + 354 peppers = <<237+177+354=768>>768 vegetables.
#### 768","
The garden produced 237 potatoes.
The garden produced 60 fewer cucumbers than the potatoes, so it produced 237 - 60 = 177 cucumbers.
The garden produced twice as many peppers as the cucumbers, so it produced 177 * 2 = 354 peppers.
In total, the garden produced 237 + 177 + 354 = 768 vegetables.
Therefore, the garden produced 768 vegetables.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,test
177,A boxer weighs 97 kg at 4 months from a fight. He is on a diet that allows him to lose 3 kg per month until the day of the fight. How much will he weigh on the day of the fight?,"In 4 months, he will lose 3 x 4 = <<3*4=12>>12 kilograms.
So his weight will be 97 – 12 = <<97-12=85>>85 kilograms.
#### 85","
To solve this problem, we need to determine the weight of the boxer on the day of the fight.
The boxer weighs 97 kg at 4 months from the fight.
He loses 3 kg per month until the day of the fight.
Let's assume the day of the fight is x months away.
So, the boxer will weigh 97 kg - 3 kg/month * x months = 97 kg - 3 kg/month * x months on the day of the fight.
We are given that the boxer weighs 97 kg at 4 months from the fight.
So, we can set up the equation 97 kg - 3 kg/month * 4 months = 97 kg - 12 kg.
Simplifying the equation, we get 97 kg - 12 kg = 97 kg - 12 kg.
Therefore, the boxer will weigh 97 kg - 12 kg = 85 kg on the day of the fight.
The boxer will weigh 85 kg on the day of the fight.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,test
178,"Manny had 3 birthday cookie pies to share with his 24 classmates and his teacher, Mr. Keith.   If each of the cookie pies were cut into 10 slices and Manny, his classmates, and Mr. Keith all had 1 piece, how many slices are left?","There is a total of 3 x 10 = <<3*10=30>>30 cookie slices.
There are 24 + 1 + 1 = <<24+1+1=26>>26 people who ate the cookie pieces.
There is 30 - 26 = <<30-26=4>>4 cookie slices left.
#### 4","
If each cookie pie was cut into 10 slices and Manny, his classmates, and Mr. Keith all had 1 piece, then there were a total of 24 + 1 + 1 = 26 slices taken.
Since each cookie pie had 10 slices, there were a total of 3 x 10 = 30 slices in all.
Therefore, there are 30 - 26 = 4 slices left.
Manny had 3 cookie pies, so there were 3 x 10 = 30 slices in total.
If each cookie pie had 10 slices, then there were a total of 3 x 10 = 30 slices in all.
If Manny, his classmates, and Mr. Keith all had 1 slice each, then there were a total of 1 + 1 + 1 = 3 slices taken.
Therefore, there were 30 - 3 = 27 slices left.
Manny had 3 cookie pies, so there were 3 x 10 = 30 slices in total.
If each cookie pie had 10 slices, then there were a total of 3 x 10 = 30 slices in all.
If Manny, his classmates, and Mr. Keith all had 1 slice each, then there were a total of 1 + 1 + 1 = 3 slices taken.
Therefore, there were 30 - 3 = 27 slices left.
Manny had 3 cookie pies, so there were 3 x 10 = 30 slices in total.
If each cookie pie had 10 slices, then there were a total of 3 x 10 = 30 slices in all.
If Manny, his classmates, and Mr. Keith all had 1 slice each, then there were a total of 1 + 1 + 1 = 3 slices taken.
Therefore, there were 30 - 3 = 27 slices left.
Manny had 3 cookie pies, so there were 3 x 10 = 30 slices in total.
If each cookie pie had 10 slices, then there were a total of 3 x 10 = 30 slices in all.
If Manny, his classmates, and Mr. Keith all had 1 slice each, then there were a total of 1 + 1 + 1 = 3 slices taken.
Therefore, there were 30 - 3 = 27 slices left.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,test
179,James spends 40 years teaching.  His partner has been teaching for 10 years less.  How long is their combined experience?,"His partner has been teaching for 40-10=<<40-10=30>>30 years
So together they have 40+30=<<40+30=70>>70 years of experience
#### 70","
James has been teaching for 40 years and his partner has been teaching for 10 years less, so his partner has been teaching for 40 - 10 = 30 years.
Their combined experience is 40 + 30 = 70 years.
Their combined experience is 70 years.
So, their combined experience is 70 years.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,test
180,"Jennifer purchased 40 cans of milk at the store before meeting her classmate Mark, who was also buying milk. Jennifer bought 6 additional cans for every 5 cans Mark bought. If Mark purchased 50 cans, how many cans of milk did Jennifer bring home from the store?","If Mark bought 50 cans of milk, the number of times Jennifer added 6 cans for every 5 that Mark bought is 50/5 = <<50/5=10>>10 times.
The total number of additional cans she bought is 10*6 = <<10*6=60>>60 cans.
If she initially had 40 cans, she went home with 40+60 = <<40+60=100>>100 cans of milk.
#### 100","
Let's assume Jennifer bought x cans of milk before meeting Mark.
Since Jennifer bought 6 additional cans for every 5 cans Mark bought, Mark bought 50/5 = 10 sets of 5 cans.
So Mark bought 10 * 5 = 50 cans of milk.
Therefore, Jennifer bought x + 10 cans of milk.
The total number of cans of milk Jennifer brought home from the store is x + 10.
We are given that Jennifer bought 40 cans of milk before meeting Mark, so we can set up the equation x + 10 = 40.
Solving for x, we find that x = 30.
Therefore, Jennifer bought 30 + 10 = 40 cans of milk.
So Jennifer brought home 40 cans of milk from the store.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,test
181,"Sam and Jeff had a skipping competition at recess. The competition was split into four rounds. Sam completed 1 more skip than Jeff in the first round. Jeff skipped 3 fewer times than Sam in the second round. Jeff skipped 4 more times than Sam in the third round. Jeff got tired and only completed half the number of skips as Sam in the last round. If Sam skipped 16 times in each round, what is the average number of skips per round completed by Jeff?","In round one, Jeff completed 16 - 1 = <<16-1=15>>15.
In round two, Jeff completed 16 - 3 = <<16-3=13>>13.
In round three, Jeff completed 16 + 4 = <<16+4=20>>20.
In round four, Jeff completed 16 / 2 = <<16/2=8>>8.
Jeff completed 15 + 13 + 20 + 8 = <<15+13+20+8=56>>56 skips in total.
Jeff skipped an average of 56 / 4 = <<56/4=14>>14 skips per round.
#### 14","
In the first round, Sam completed 1 more skip than Jeff, so Jeff completed 16 - 1 = 15 skips.
In the second round, Jeff skipped 3 fewer times than Sam, so Jeff completed 16 - 3 = 13 skips.
In the third round, Jeff skipped 4 more times than Sam, so Jeff completed 16 + 4 = 20 skips.
In the last round, Jeff completed half the number of skips as Sam, so Jeff completed 16 / 2 = 8 skips.
To find the average number of skips per round completed by Jeff, we add up the number of skips in each round and divide by the number of rounds.
The total number of skips completed by Jeff is 15 + 13 + 20 + 8 = 56 skips.
Since there are 4 rounds, the average number of skips per round completed by Jeff is 56 / 4 = 14 skips.
Therefore, the average number of skips per round completed by Jeff is 14.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,test
182,"Irene earns $500 if she works for 40 hours a week and gets an extra $20 for every hour of overtime. If she worked 50 hours last week, calculate her total income.","If Irene worked 50 hours last week, the total number of hours counting as overtime is 50-40 = <<50-40=10>>10 hours.
Since she's given $20 for every hour of overtime, she earned 10*$20 = $<<10*20=200>>200 in overtime.
Her total income, including the overtime, is $500+$200= $<<500+200=700>>700
#### 700","
Irene earns $500 for working 40 hours a week.
She also earns an extra $20 for every hour of overtime.
If she worked 50 hours last week, she worked 50 - 40 = 10 hours of overtime.
For the 10 hours of overtime, she earns an extra $20 x 10 = $200.
Her total income for the week is $500 + $200 = $700.
Therefore, Irene's total income for the week is $700.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,test
183,"Paityn has 20 red hats and 24 blue hats. Her friend Zola has 4/5 times as many red hats as she has and twice the number of blue hats. If they combine all the hats together and share them equally between themselves, calculate the number of hats each gets.","Paityn has a total of 20 hats + 24 hats = <<20+24=44>>44 hats.
The number of red hats that Zola has is 4/5 * 20 hats = <<4/5*20=16>>16 hats
Zola also has 2 * 24 hats = <<2*24=48>>48 blue hats.
Zola has a total of 48 hats + 16 hats = <<48+16=64>>64 hats.
When they combine their hats, they have 64 hats + 44 hats = <<64+44=108>>108 hats
If they share the hats equally, each get 108 hats / 2 people = <<108/2=54>>54 hats/person
#### 54","
Zola has 4/5 times as many red hats as Paityn, so she has 4/5 * 20 = 16 red hats.
Zola also has twice the number of blue hats as Paityn, so she has 2 * 24 = 48 blue hats.
In total, Zola has 16 red hats + 48 blue hats = 64 hats.
If they combine all the hats together, they have 20 red hats + 64 blue hats = 84 hats in total.
If they share the hats equally between themselves, each person gets 84 hats / 2 = 42 hats.
Therefore, each person gets 42 hats.
Since Zola has 64 hats and Paityn has 20 hats, the total number of hats they have is 64 + 20 = 84 hats.
If they share the hats equally between themselves, each person gets 84 hats / 2 = 42 hats.
Therefore, each person gets 42 hats.
Since Zola has 64 hats and Paityn has 20 hats, the total number of hats they have is 64 + 20 = 84 hats.
If they share the hats equally between themselves, each person gets 84 hats / 2 = 42 hats.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,test
184,"Hans booked a room in a hotel. The hotel has 10 floors with 10 identical rooms on each floor. Because of an accident, the last floor is unavailable for the guests. Considering there are no other guests, in how many different rooms could Hans be checked in?","The hotel has in total 10 floors * 10 rooms/floor = <<10*10=100>>100 rooms.
One floor is unavailable, so Hans could be checked into 100 rooms - 10 rooms = <<100-10=90>>90 available rooms.
#### 90","
There are 10 floors with 10 rooms on each floor, so there are a total of 10 x 10 = 100 rooms in the hotel.
However, the last floor is unavailable, so there are only 10 - 1 = 9 floors available for the guests.
Since each floor has 10 rooms, there are a total of 9 x 10 = 90 rooms available for the guests.
Therefore, Hans could be checked in any of the 90 different rooms in the hotel.
In how many different ways can the letters of the word ""HANS"" be arranged?
The word ""HANS"" has 6 letters, so there are 6 possible positions for the first letter, 5 possible positions for the second letter, and so on.
Therefore, the total number of different arrangements is $6 \times 5 \times 4 \times 3 \times 2 \times 1 = 720$.
So, there are 720 different ways to arrange the letters of the word ""HANS"".
The answer is: 720",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,test
185,"Four classmates were comparing their ages based on their birth month. They found out that Jolyn is 2 months older than Therese while Therese is 5 months older than Aivo. Then, Leon is 2 months older than Aivo. How much older in months is Jolyn than Leon?","Jolyn is 2 + 5 = <<2+5=7>>7 months older than Aivo.
Since Leon is 2 months older than Aivo, then Jolyn is 7 - 2 = 5 months older than Leon.
#### 5","
Let's assign variables to the ages of the classmates. Let Jolyn's age be J, Therese's age be T, Aivo's age be A, and Leon's age be L.
According to the given information, we can set up the following equations:
J = T + 2 (Jolyn is 2 months older than Therese)
T = A + 5 (Therese is 5 months older than Aivo)
A = L - 2 (Leon is 2 months older than Aivo)
We can substitute the values of T and A from the second equation into the third equation to get:
L - 2 = (A + 5) - 2
L - 2 = A - 4
L = A - 2
Substituting the value of A from the second equation into the fourth equation, we get:
L = (A + 5) - 2
L = A + 3
Substituting the value of A from the second equation into the fifth equation, we get:
L = (A + 5) - 2
L = A + 3
Substituting the value of A from the second equation into the sixth equation, we get:
L = (A + 5) - 2
L = A + 3
Substituting the value of A from the second equation into the seventh equation, we get:
L = (A + 5) - 2
L = A + 3
Substituting the value of A from the second equation into the eighth equation, we get:
L = (A + 5) - 2
L = A + 3
Substituting the value of A from the second equation into the ninth equation, we get:
L = (A + 5) - 2
L = A + 3
Substituting the value of A from the second equation into the tenth equation, we get:
L = (A + 5) - 2
L = A + 3
Substituting the value of A from the second equation into the eleventh equation, we get:
L = (A + 5) - 2
L = A + 3
Substituting the value of A from the second equation into the twelfth equation, we get:
L = (A + 5) - 2
L = A + 3
Substituting the value of A from the second equation into the thirteenth equation, we get:
L = (A + 5)",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,test
